"STATION","NAME","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-08-22","0.00","0.0",,"91","56"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-08-23","0.00","0.0",,"92","60"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-08-24","0.00","0.0",,"95","60"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-08-25","0.00","0.0",,"96","63"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-08-26","0.00","0.0",,"90","69"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-08-27","0.33","0.0",,"85","65"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-08-28","0.06","0.0",,"85","63"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-08-29","0.01","0.0",,"91","63"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-08-30","0.02","0.0",,"92","64"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-08-31","0.11","0.0",,"92","65"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-01","0.00","0.0",,"89","61"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-02","0.00","0.0",,"92","60"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-03","0.00","0.0",,"89","52"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-04","0.07","0.0",,"86","51"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-05","2.19","0.0",,"55","47"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-06","0.37","0.0",,"56","46"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-07","0.00","0.0",,"76","53"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-08","0.00","0.0",,"85","58"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-09","0.00","0.0",,"68","45"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-10","0.00","0.0",,"77","45"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-11","0.00","0.0",,"84","51"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-12","0.00","0.0",,"74","50"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-13","0.00","0.0",,"67","49"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-14","0.00","0.0",,"61","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-15","0.00","0.0",,"66","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-16","0.00","0.0",,"70","38"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-17","0.00","0.0",,"78","43"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-18","0.00","0.0",,"84","47"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-19","0.00","0.0",,"83","54"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-20","0.14","0.0",,"64","46"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-21","0.03","0.0",,"60","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-22","0.00","0.0",,"64","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-23","0.00","0.0",,"74","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-24","0.00","0.0",,"57","37"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-25","0.00","0.0",,"59","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-26","0.00","0.0",,"65","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-27","0.00","0.0",,"73","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-28","0.00","0.0",,"77","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-29","0.00","0.0",,"78","43"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-09-30","0.00","0.0",,"77","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-01","0.00","0.0",,"76","41"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-02","0.00","0.0",,"79","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-03","0.00","0.0",,"79","44"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-04","0.00","0.0",,"80","48"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-05","0.00","0.0",,"76","51"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-06","0.40","0.0",,"53","37"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-07","0.00","0.0",,"51","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-08","0.00","0.0",,"56","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-09","0.27","0.0",,"50","45"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-10","0.02","0.0",,"55","37"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-11","0.00","0.0",,"65","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-12","0.00","0.0",,"68","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-13","0.00","0.0",,"60","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-14","0.00","0.0",,"58","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-15","0.00","0.0",,"57","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-16","0.00","0.0",,"61","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-17","0.00","0.0",,"62","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-18","0.00","0.0",,"66","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-19","0.00","0.0",,"68","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-20","0.00","0.0",,"69","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-21","0.03","0.0",,"55","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-22","0.32","0.0",,"52","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-23","0.04","0.0",,"54","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-24","0.52","0.3",,"49","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-25","0.00","0.0",,"46","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-26","0.01","0.0",,"44","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-27","0.00","0.0",,"43","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-28","0.00","0.0",,"47","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-29","0.00","0.0",,"52","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-30","0.00","0.0",,"56","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-10-31","0.00","0.0",,"50","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-01","0.00","0.0",,"55","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-02","0.00","0.0",,"56","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-03","0.00","0.0",,"56","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-04","0.00","0.0",,"58","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-05","0.00","0.0",,"59","46"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-06","0.00","0.0",,"55","42"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-07","0.63","0.0",,"44","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-08","0.00","0.0",,"53","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-09","0.00","0.0",,"58","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-10","0.18","0.0",,"54","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-11","0.00","0.0",,"47","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-12","0.40","0.0",,"44","37"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-13","0.01","0.0",,"47","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-14","0.00","0.0",,"46","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-15","0.00","0.0",,"47","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-16","0.00","0.0",,"49","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-17","0.00","0.0",,"51","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-18","0.06","0.2",,"42","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-19","0.00","0.1",,"41","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-20","0.00","0.0",,"53","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-21","0.00","0.0",,"50","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-22","0.04","0.1",,"40","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-23","0.00","0.0",,"54","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-24","0.00","0.0",,"62","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-25","0.52","0.0",,"64","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-26","0.42","0.3",,"48","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-27","0.01","0.0",,"48","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-28","0.00","0.0",,"54","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-29","0.00","0.0",,"53","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-11-30","0.00","0.0",,"53","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-01","0.00","0.0",,"49","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-02","0.18","1.7",,"54","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-03","0.00","0.0",,"44","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-04","0.05","0.0",,"45","37"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-05","0.00","0.0",,"50","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-06","0.00","0.0",,"46","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-07","0.00","0.0",,"43","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-08","0.00","0.0",,"54","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-09","0.98","3.2",,"50","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-10","0.04","0.3",,"38","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-11","0.00","0.0",,"37","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-12","0.00","0.0",,"37","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-13","0.00","0.0",,"37","17"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-14","0.07","0.7",,"40","19"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-15","0.06","1.2",,"39","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-16","0.34","5.7",,"46","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-17","0.77","8.8",,"34","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-18","0.16","1.5",,"34","10"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-19","0.00","0.0",,"30","3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-20","0.00","0.0",,"30","1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-21","0.05","0.4",,"37","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-22","0.02","0.4",,"35","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-23","0.00","0.0",,"29","-1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-24","0.00","0.0",,"23","-1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-25","0.00","0.0",,"20","0"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-26","0.00","0.1",,"19","4"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-27","0.01","0.4",,"24","17"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-28","0.03","0.5",,"33","10"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-29","0.04","0.9",,"39","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-30","0.00","0.0",,"36","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1970-12-31","0.00","0.0",,"40","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-01","0.00","0.3",,"33","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-02","0.03","0.7",,"28","18"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-03","0.00","0.0",,"23","8"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-04","0.00","0.3",,"18","-2"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-05","0.02","0.4",,"15","-5"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-06","0.00","0.0",,"10","-6"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-07","0.01","1.0",,"18","1"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-08","0.11","1.7",,"35","16"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-09","0.09","0.4",,"39","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-10","0.00","0.0",,"45","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-11","0.00","0.0",,"43","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-12","0.32","5.4",,"44","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-13","0.28","3.0",,"36","16"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-14","0.00","0.0",,"41","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-15","0.00","0.0",,"41","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-16","0.00","0.0",,"41","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-17","0.02","0.0",,"50","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-18","0.18","0.0",,"45","36"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-19","0.00","0.0",,"53","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-20","0.00","0.0",,"38","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-21","0.00","0.0",,"45","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-22","0.00","0.0",,"39","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-23","0.00","0.4",,"39","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-24","0.00","0.0",,"50","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-25","0.00","0.0",,"52","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-26","0.00","0.0",,"59","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-27","0.00","0.0",,"54","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-28","0.00","0.0",,"55","27"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-29","0.00","0.0",,"52","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-30","0.00","0.0",,"61","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-01-31","0.00","0.0",,"61","34"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-01","0.00","0.0",,"54","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-02","0.56","0.4",,"43","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-03","0.02","0.2",,"35","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-04","0.00","0.0",,"37","16"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-05","0.00","0.1",,"40","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-06","0.00","0.0",,"34","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-07","0.00","0.0",,"41","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-08","0.00","0.0",,"42","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-09","0.00","0.0",,"46","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-10","0.00","0.0",,"55","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-11","0.00","0.0",,"54","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-12","0.00","0.0",,"54","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-13","0.00","0.0",,"61","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-14","0.00","0.0",,"58","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-15","0.21","0.0",,"51","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-16","0.00","0.0",,"51","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-17","0.42","0.0",,"54","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-18","0.33","1.6",,"42","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-19","0.18","1.4",,"40","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-20","0.00","0.0",,"43","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-21","0.00","0.0",,"38","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-22","0.00","0.0",,"41","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-23","0.00","0.0",,"39","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-24","0.00","0.0",,"47","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-25","0.24","2.6",,"43","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-26","0.10","1.1",,"28","18"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-27","0.00","0.0",,"32","12"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-02-28","0.07","1.3",,"31","15"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-01","0.22","2.7",,"29","18"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-02","0.00","0.0",,"33","3"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-03","0.00","0.0",,"44","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-04","0.00","0.0",,"46","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-05","0.02","0.3",,"35","24"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-06","0.00","0.0",,"39","20"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-07","0.00","0.0",,"48","23"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-08","0.00","0.0",,"48","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-09","0.00","0.0",,"54","29"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-10","0.17","0.5",,"52","32"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-11","0.00","0.0",,"52","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-12","0.00","0.0",,"64","43"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-13","0.02","0.3",,"55","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-14","0.00","0.0",,"45","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-15","0.25","3.7",,"43","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-16","0.00","0.0",,"54","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-17","0.15","1.2",,"50","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-18","0.00","0.0",,"40","19"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-19","0.00","0.0",,"48","21"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-20","0.00","0.0",,"57","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-21","0.00","0.0",,"60","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-22","0.00","0.0",,"60","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-23","0.06","0.0",,"57","41"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-24","0.11","0.0",,"55","41"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-25","0.00","0.0",,"59","39"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-26","0.00","0.0",,"72","46"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-27","0.00","0.0",,"52","35"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-28","0.00","0.0",,"53","31"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-29","0.00","0.0",,"66","30"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-30","0.00","0.0",,"71","40"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-03-31","0.01","0.2",,"52","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-04-01","0.00","0.0",,"50","22"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-04-02","0.00","0.0",,"59","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-04-03","0.00","0.0",,"55","28"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-04-04","0.00","0.0",,"58","25"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-04-05","0.00","0.0",,"64","26"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-04-06","0.00","0.0",,"72","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-04-07","0.00","0.0",,"70","41"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-04-08","0.00","0.0",,"59","33"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","1971-04-09","0.00","0.0",,"73","35"
